"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2020,157123488,130219313,49,"C",7,,"F"
2020,157120731,130219413,51,"C",21,,""
2020,157123591,130219438,45,"C",20,,""
2020,157120772,130219441,51,"C",20,,""
2020,157123611,130219460,45,"C",20,,""
2020,157123612,130219460,49,"C",20,,"F"
2020,157120851,130222540,21,"C",20,,""
2020,157123696,130219546,5,"A",20,,""
2020,157120923,130222590,5,"C",25,,""
2020,157120949,130222607,51,"C",20,,""
2020,157120971,130222625,45,"C",20,,""
2020,157123780,130219633,44,"C",20,,""
2020,157120994,130219640,5,"C",20,,""
2020,157121099,130219732,45,"C",19,,""
2020,157121110,130219737,16,"C",20,,""
2020,157121124,130222708,5,"C",20,,""
2020,157121169,130219781,49,"C",25,,"N"
2020,157121168,130219781,21,"C",25,,""
2020,157123969,130222797,5,"C",13,,""
2020,157124024,130222836,35,"C",13,,""
2020,157126316,130222836,16,"C",13,,""
2020,157126431,130220002,21,"C",18,,""
2020,157126706,130220217,51,"C",20,,""
2020,157124412,130220264,45,"C",13,,""
2020,157126771,130220277,49,"C",20,,"F"
2020,157126867,130220355,45,"C",20,,""
2020,157124642,130220519,45,"C",20,,""
2020,157127052,130220522,5,"C",20,,""
2020,157127067,130223280,35,"C",20,,""
2020,157124663,130220542,51,"C",20,,""
2020,157127095,130223294,27,"C",20,,""
2020,157124691,130223306,45,"C",20,,""
2020,157124776,130223374,63,"C",25,,""
2020,157124839,130223433,14,"C",20,,""
2020,157127316,130220715,51,"C",20,,""
2020,157127402,130220790,63,"C",20,,""
2020,157124930,130220820,51,"C",20,,""
2020,157109681,130215219,44,"C",20,,""
2020,157115813,130209248,23,"C",24,,""
2020,157115884,130209298,28,"C",24,,""
2020,157115885,130209298,21,"C",23,,""
2020,157115900,130209311,41,"C",20,,""
2020,157115935,130209345,49,"C",20,,"F"
2020,157115954,130209355,45,"C",20,,""
2020,157116043,130209416,46,"C",11,,""
2020,157123810,130222651,51,"C",13,,""
2020,157121021,130222650,32,"C",20,,""
2020,157121059,130219698,51,"C",20,,""
2020,157121068,130222677,16,"C",13,,""
2020,157121079,130222689,39,"C",20,,""
2020,157121101,130222700,16,"C",13,,""
2020,157121107,130222703,51,"C",13,,""
2020,157123874,130219738,49,"C",20,,"N"
2020,157121116,130222707,51,"C",20,,""
2020,157123880,130222709,51,"C",20,,""
2020,157121136,130219760,45,"C",25,,""
2020,157121143,130219762,16,"C",13,,""
2020,157123898,130222726,16,"C",20,,""
2020,157121167,130219783,7,"C",20,,""
2020,157126193,130219801,28,"C",18,,""
2020,157126186,130222751,51,"C",20,,""
2020,157126201,130222754,16,"C",13,,""
2020,157123928,130222754,35,"C",13,,""
2020,157126204,130222756,51,"C",20,,""
2020,157123935,130222762,63,"C",25,,""
2020,157123988,130222800,35,"C",13,,""
2020,157126262,130222800,39,"C",13,,""
2020,157110619,130210059,23,"C",24,,""
2020,157110665,130210107,51,"C",20,,""
2020,157110734,130216320,51,"C",13,,""
2020,157110770,130210188,44,"C",20,,""
2020,157110948,130216532,16,"C",13,,""
2020,157110936,130216544,39,"C",18,,""
2020,157110938,130216544,16,"C",18,,""
2020,157117307,130216544,35,"C",18,,""
2020,157117390,130210367,7,"C",5,,""
2020,157117386,130216613,45,"C",20,,""
2020,157110996,130216613,5,"C",20,,""
2020,157111034,130210399,45,"C",20,,""
2020,157111069,130216673,44,"C",20,,""
2020,157117517,130210459,13,"C",20,,""
2020,157111139,130210459,51,"C",20,,""
2020,157117604,130210518,41,"C",25,,""
2020,157121213,130210518,45,"C",25,,""
2020,157121230,130210530,45,"C",20,,""
2020,157121246,130210539,49,"C",34,,"F"
2020,157117648,130210539,45,"C",34,,""
2020,157117647,130210539,5,"C",34,,""
2020,157117825,130210625,47,"C",20,,""
2020,157117826,130210625,49,"C",20,,"F"
2020,157121605,130210835,51,"C",25,,""
2020,157121674,130217362,45,"C",20,,""
2020,157118317,130210915,13,"C",13,,""
2020,157121791,130211006,7,"C",20,,""
2020,157121836,130211031,5,"C",25,,""
2020,157118561,130211083,44,"C",20,,""
2020,157121892,130217604,47,"C",20,,""
2020,157121926,130221110,3,"C",20,,""
2020,157118622,130221124,44,"C",20,,""
2020,157122050,130217757,49,"C",25,,"F"
2020,157122046,130217757,16,"C",20,,""
2020,157118753,130217757,5,"C",25,,""
2020,157118870,130221295,16,"C",20,,""
2020,157118932,130221330,51,"C",20,,""
2020,157122225,130217959,35,"C",20,,""
2020,157118976,130217959,16,"C",20,,""
2020,157119054,130217981,45,"C",20,,""
2020,157119055,130217981,49,"C",20,,"N"
2020,157119010,130221408,5,"C",20,,""
2020,157122353,130221471,51,"C",20,,""
2020,157119220,130218150,16,"C",13,,""
2020,157122398,130218150,35,"C",13,,""
2020,157119368,130221596,47,"C",20,,""
2020,157122545,130218304,16,"C",13,,""
2020,153982393,127360987,45,"C",20,,""
2020,153982415,127361008,44,"C",21,,""
2020,153982441,127361033,45,"C",20,,""
2020,153978526,127361054,47,"C",20,,""
2020,153982478,127361071,16,"C",13,,""
2020,153982477,127361071,35,"C",13,,""
2020,153982513,127366105,14,"C",20,,""
2020,153982370,127360967,44,"C",20,,""
2020,153982384,127360977,51,"C",20,,""
2020,153982419,127361011,51,"C",25,,""
2020,153982425,127361016,2,"C",20,,""
2020,153982459,127361048,23,"C",12,,""
2020,153982465,127361067,41,"C",25,,""
2020,153982472,127361067,14,"C",18,,""
2020,153982511,127366104,47,"C",20,,""
2020,153982514,127366106,46,"C",20,,""
2020,153982392,127360985,62,"C",18,,""
2020,153982405,127361000,5,"C",13,,""
2020,153982417,127361010,5,"C",20,,""
2020,153982449,127361042,46,"C",20,,""
2020,153982463,127364363,46,"C",20,,""
2020,153982492,127361088,14,"C",45,,""
2020,153978564,127361093,51,"C",20,,""
2020,153982515,127366107,47,"C",20,,""
2020,153982383,127360979,23,"C",8,,""
2020,153982440,127361030,44,"C",21,,""
2020,153978518,127361047,46,"C",20,,""
2020,153982482,127361075,51,"C",3,,""
2020,153978477,127364317,51,"C",21,,""
2020,153982475,127361068,23,"C",8,,""
2020,153978566,127361095,16,"C",20,,""
2020,153982379,127360973,23,"C",43,,""
2020,153982391,127360984,23,"C",8,,""
2020,153982418,127361009,44,"C",18,,""
2020,153982421,127361013,23,"C",8,,""
2020,153982430,127361021,51,"C",20,,""
2020,153982439,127361031,37,"C",5,,""
2020,153982454,127361043,2,"C",30,,""
2020,153978524,127361053,14,"C",20,,""
2020,153982470,127361061,51,"C",20,,""
2020,153982502,127361097,5,"C",21,,""
2020,153982501,127361097,49,"C",21,,"F"
2020,157122483,130218235,35,"C",13,,""
2020,157119400,130221611,45,"C",20,,""
2020,157119413,130221631,21,"C",20,,""
2020,157122573,130221646,63,"C",20,,""
2020,157119475,130218355,51,"C",20,,""
2020,157119484,130221672,45,"C",25,,""
2020,157119465,130221682,35,"C",13,,""
2020,157122586,130221682,16,"C",13,,""
2020,157119578,130221732,45,"C",25,,""
2020,157122676,130221753,16,"C",13,,""
2020,157122687,130221767,51,"C",20,,""
2020,157119611,130221776,49,"C",23,,"F"
2020,157122717,130221788,28,"C",20,,""
2020,157122739,130221796,45,"C",8,,""
2020,157119656,130221804,49,"C",20,,"N"
2020,157119678,130218530,5,"C",20,,""
2020,157122803,130221869,45,"C",20,,""
2020,157122807,130221869,14,"C",20,,""
2020,157119789,130221890,45,"C",20,,""
2020,157119885,130221943,5,"C",13,,""
2020,157122897,130218691,16,"C",13,,""
2020,157119892,130218691,35,"C",20,,""
2020,157119911,130218705,49,"C",19,1,"N"
2020,157122911,130218709,51,"C",25,,""
2020,157119919,130221961,51,"C",20,,""
2020,157122917,130218717,16,"C",13,,""
2020,157119924,130218717,28,"C",13,,""
2020,157119922,130218717,39,"C",13,,""
2020,157119923,130218717,35,"C",13,,""
2020,157119935,130221967,45,"C",20,,""
2020,157119943,130218734,16,"C",25,,""
2020,157120008,130218783,45,"C",8,,""
2020,157122965,130221994,49,"C",21,,"F"
2020,157122964,130221994,47,"C",21,,""
2020,157122971,130221998,35,"C",13,,""
2020,157122973,130221998,16,"C",13,,""
2020,157120021,130218791,5,"C",12,,""
2020,157120027,130218795,27,"C",23,,""
2020,157123002,130222023,45,"C",20,,""
2020,157123003,130218820,45,"C",34,,""
2020,157123004,130218820,49,"C",34,,"N"
2020,157120064,130218829,44,"C",22,,""
2020,157123053,130222064,51,"C",20,,""
2020,157120112,130222065,62,"C",20,,""
2020,157120128,130218890,51,"C",13,,""
2020,157123071,130222076,23,"C",8,,""
2020,157123094,130222095,21,"C",13,,""
2020,157123108,130222105,5,"C",20,,""
2020,157123107,130218939,51,"C",20,,""
2020,157120213,130222131,35,"C",13,,""
2020,153982389,127360981,14,"C",38,,""
2020,153982474,127361064,51,"C",20,,""
2020,153982488,127361081,49,"C",20,,"F"
2020,153982489,127361081,5,"C",20,,""
2020,153982500,127361096,16,"C",15,,""
2020,153982505,127361099,23,"C",8,,""
2020,153982517,127366108,51,"C",14,,""
2020,157115823,130215255,47,"C",20,,""
2020,157109718,130215263,13,"C",20,,""
2020,157109719,130215263,44,"C",20,,""
2020,157115810,130215269,16,"C",15,,""
2020,157109751,130215295,51,"C",20,,""
2020,157109757,130215314,21,"C",18,,""
2020,157115907,130209314,51,"C",20,,""
2020,157115898,130215337,27,"C",20,,""
2020,157115937,130215385,45,"C",20,,""
2020,157115940,130209359,16,"C",13,,""
2020,157116037,130209408,21,"C",22,,""
2020,157116057,130209423,21,"C",20,,""
2020,157109936,130209471,2,"C",30,,""
2020,157109945,130215516,35,"C",7,,""
2020,157116133,130215531,14,"C",20,,""
2020,157109967,130215544,49,"C",36,,"N"
2020,157109975,130209500,51,"C",23,,""
2020,157116196,130209554,45,"C",20,,""
2020,157110084,130209591,49,"C",20,,"N"
2020,157116270,130215670,5,"C",20,,""
2020,157116281,130209631,5,"C",20,,""
2020,157110144,130215697,49,"C",20,,"F"
2020,157116374,130215767,51,"C",20,,""
2020,157110266,130209736,35,"C",13,,""
2020,157110267,130209736,16,"C",13,,""
2020,157110291,130215857,51,"C",7,,""
2020,157116492,130215848,45,"C",21,,""
2020,157116496,130215860,44,"C",20,,""
2020,157116532,130215910,5,"C",20,,""
2020,157116585,130209820,51,"C",13,,""
2020,157116580,130209826,45,"C",21,,""
2020,157116582,130209826,49,"C",21,,"N"
2020,157110374,130209848,16,"C",13,,""
2020,157116624,130209848,35,"C",13,,""
2020,157110392,130215981,51,"C",20,,""
2020,157116653,130215986,27,"C",20,,""
2020,157116707,130216029,21,"C",20,,""
2020,157110498,130209943,5,"C",20,,""
2020,157110505,130216075,46,"C",18,,""
2020,157110523,130216098,29,"C",20,,""
2020,157116801,130209980,45,"C",25,,""
2020,151407979,124993386,47,"C",20,,""
2020,151412042,124993386,51,"C",20,,""
2020,151412095,124993437,44,"C",25,,""
2020,151408066,124993453,49,"C",21,,"F"
2020,151412122,124993453,5,"C",21,,""
2020,151408068,124993458,16,"C",13,,""
2020,151412151,124989767,14,"C",20,,""
2020,151408085,124993478,49,"C",20,,"N"
2020,151408086,124993478,40,"C",20,,""
2020,152217714,125721354,41,"C",5,,""
2020,152217852,125721479,5,"C",20,,""
2020,152217855,125721482,45,"C",12,,""
2020,152217910,125721534,14,"C",38,,""
2020,152217651,125721295,14,"C",20,,""
2020,152217657,125721299,46,"C",19,,""
2020,152217669,125721310,23,"C",8,,""
2020,152217679,125721320,45,"C",20,,""
2020,152217686,125721327,14,"C",20,,""
2020,152217712,125721352,14,"C",18,,""
2020,152217715,125721355,5,"C",13,,""
2020,152217720,125721360,46,"C",20,,""
2020,152217735,125721373,23,"C",43,,""
2020,152217745,125721386,16,"C",8,,""
2020,152217746,125721386,23,"C",8,,""
2020,152217775,125721407,44,"C",21,,""
2020,152217778,125721411,5,"C",20,,""
2020,152217784,125721416,51,"C",20,,""
2020,152217810,125721443,14,"C",20,,""
2020,152217831,125721456,44,"C",20,,""
2020,152217858,125721485,14,"C",38,,""
2020,152217875,125721500,44,"C",20,,""
2020,152217888,125721512,23,"C",43,,""
2020,152217891,125721516,14,"C",18,,""
2020,152217900,125721523,45,"C",43,,""
2020,152217585,125721234,47,"C",18,,""
2020,152217598,125721247,23,"C",8,,""
2020,152217603,125721253,45,"C",20,,""
2020,152217616,125721262,45,"C",20,,""
2020,152217617,125721262,41,"C",25,,""
2020,152217621,125721266,51,"C",20,,""
2020,152217628,125721273,23,"C",8,,""
2020,152217630,125721276,5,"C",5,,""
2020,152217647,125721292,11,"C",2,,""
2020,152217673,125721314,23,"C",8,,""
2020,152217690,125721330,51,"C",20,,""
2020,152217693,125721334,23,"C",8,,""
2020,152217713,125721353,47,"C",20,,""
2020,152217718,125721358,47,"C",20,,""
2020,152217727,125721366,45,"C",18,,""
2020,152217738,125721376,16,"C",43,,""
2020,152217752,125721388,23,"C",24,,""
2020,152217759,125721395,16,"C",14,,""
2020,152217768,125721402,16,"C",13,,""
2020,152217771,125721405,44,"C",21,,""
2020,152217804,125721436,46,"C",2,,""
2020,152217814,125721445,23,"C",43,,""
2020,152217818,125721449,21,"C",18,,""
2020,152217839,125721465,23,"C",8,,""
2020,152217851,125721478,35,"C",23,,""
2020,152217853,125721480,16,"C",8,,""
2020,152217865,125721491,14,"C",20,,""
2020,152217587,125721235,51,"C",20,,""
2020,152217594,125721243,14,"C",18,,""
2020,152217600,125721248,51,"C",20,,""
2020,152217612,125721258,23,"C",24,,""
2020,152217618,125721263,21,"C",8,,""
2020,152217619,125721264,14,"C",17,,""
2020,152217625,125721270,21,"C",20,,""
2020,152217660,125721302,51,"C",20,,""
2020,152217671,125721312,44,"C",40,,""
2020,152217688,125721328,16,"C",14,,""
2020,152217695,125721337,35,"C",8,,""
2020,152217697,125721337,16,"C",8,,""
2020,152217702,125721342,51,"C",20,,""
2020,152217706,125721346,23,"C",8,,""
2020,152217751,125721387,47,"C",20,,""
2020,152217763,125721398,27,"C",20,,""
2020,152217762,125721398,5,"C",20,,""
2020,152217786,125721420,37,"C",21,,""
2020,152217790,125721421,51,"C",20,,""
2020,152217817,125721448,23,"C",8,,""
2020,152217876,125721501,14,"C",23,,""
2020,152217884,125721509,21,"C",20,,""
2020,152217889,125721513,14,"C",20,,""
2020,152217649,125721293,51,"C",20,,""
2020,152217652,125721296,45,"C",8,,""
2020,152217681,125721322,51,"C",20,,""
2020,152217687,125721329,14,"C",18,,""
2020,152217701,125721341,16,"C",13,,""
2020,152217708,125721348,2,"C",25,,""
2020,152217725,125721365,35,"C",13,,""
2020,152217726,125721365,16,"C",13,,""
2020,152217740,125721378,44,"C",21,,""
2020,152217758,125721394,14,"C",25,,""
2020,152217777,125721410,45,"C",8,,""
2020,152217794,125721426,23,"C",8,,""
2020,152217802,125721435,35,"C",18,,""
2020,152217813,125721444,23,"C",43,,""
2020,152217873,125721499,50,"C",14,,""
2020,152217874,125721499,5,"C",14,,""
2020,152217877,125721502,40,"C",7,,""
2020,152217883,125721508,14,"C",20,,""
2020,152217907,125721530,51,"C",14,,""
2020,152217595,125721245,45,"C",12,,""
2020,152217634,125721279,23,"C",8,,""
2020,152217642,125721287,47,"C",20,,""
2020,152217648,125721291,46,"C",20,,""
2020,152217665,125721306,45,"C",20,,""
2020,152217663,125721306,14,"C",20,,""
2020,152217670,125721311,5,"C",20,,""
2020,152217689,125721331,46,"C",2,,""
2020,152217700,125721339,44,"C",3,,""
2020,152217716,125721356,21,"C",20,,""
2020,152217767,125721401,46,"C",2,,""
2020,152217782,125721415,44,"C",21,,""
2020,152217801,125721432,27,"C",20,,""
2020,152217807,125721439,14,"C",20,,""
2020,152217829,125721459,35,"C",13,,""
2020,152217832,125721459,16,"C",13,,""
2020,152217870,125721496,45,"C",20,,""
2020,152217871,125721498,23,"C",8,,""
2020,152217881,125721506,47,"C",20,,""
2020,152217650,125721294,46,"C",25,,""
2020,152217658,125721300,5,"C",14,,""
2020,152217676,125721317,14,"C",20,,""
2020,152217684,125721325,35,"C",18,,""
2020,152217698,125721338,41,"C",5,,""
2020,152217699,125721340,23,"C",8,,""
2020,152217717,125721357,27,"C",13,,""
2020,152217742,125721380,46,"C",20,,""
2020,152217604,125721252,44,"C",8,,""
2020,152217613,125721260,46,"C",20,,""
2020,152217627,125721272,44,"C",12,,""
2020,152217656,125721298,23,"C",8,,""
2020,152217694,125721335,44,"C",20,,""
2020,152217721,125721361,23,"C",12,,""
2020,152217730,125721369,45,"C",20,,""
2020,152217761,125721396,14,"C",38,,""
2020,152217766,125721400,14,"C",20,,""
2020,152217765,125721400,5,"C",20,,""
2020,152217776,125721409,5,"C",18,,""
2020,152217780,125721413,5,"C",20,,""
2020,152217787,125721419,51,"C",20,,""
2020,152217816,125721446,14,"C",20,,""
2020,152217835,125721463,14,"C",20,,""
2020,152217868,125721495,51,"C",13,,""
2020,152217879,125721504,51,"C",20,,""
2020,152217892,125721515,14,"C",20,,""
2020,152217894,125721519,14,"C",20,,""
2020,152217599,125721249,51,"C",46,,""
2020,152217653,125721297,39,"C",18,,""
2020,152217654,125721297,35,"C",18,,""
2020,152217655,125721297,16,"C",18,,""
2020,152217666,125721307,11,"C",24,,""
2020,152217722,125721362,45,"C",20,,""
2020,152217779,125721412,14,"C",18,,""
2020,152217785,125721418,23,"C",24,,""
2020,152217791,125721424,46,"C",20,,""
2020,152217788,125721424,45,"C",25,,""
2020,152217836,125721461,46,"C",46,,""
2020,152217864,125721490,7,"C",18,,""
2020,152217897,125721521,14,"C",20,,""
2020,152217764,125721399,37,"C",21,,""
2020,152217770,125721404,40,"C",20,,""
2020,152217772,125721408,41,"C",8,,""
2020,152217774,125721408,45,"C",8,,""
2020,152217601,125721250,14,"C",20,,""
2020,152217606,125721255,2,"C",30,,""
2020,152217631,125721275,51,"C",20,,""
2020,152217677,125721318,39,"C",20,,""
2020,152217710,125721350,45,"C",18,,""
2020,152217812,125721441,23,"C",43,,""
2020,152217826,125721457,45,"C",20,,""
2020,152217896,125721520,51,"C",20,,""
2020,152217664,125721304,44,"C",20,,""
2020,152217668,125721309,51,"C",20,,""
2020,152217739,125721377,11,"C",2,,""
2020,152217803,125721434,14,"C",18,,""
2020,152217734,125721372,44,"C",20,,""
2020,152217733,125721372,5,"C",20,,""
2020,152217827,125721454,23,"C",8,,""
2020,152217842,125721467,44,"C",13,,""
2020,152217899,125721525,14,"C",20,,""
2020,152217692,125721333,21,"C",25,,""
2020,152217905,125721529,47,"C",5,,""
2020,152217747,125721383,5,"C",13,,""
2020,152217672,125721313,23,"C",8,,""
2020,152217682,125721323,45,"C",20,,""
2020,152217707,125721347,2,"C",20,,""
2020,152217797,125721429,51,"C",20,,""
2020,152217843,125721471,46,"C",20,,""
2020,152217633,125721278,44,"C",20,,""
2020,152217757,125721393,47,"C",20,,""
2020,152217825,125721458,16,"C",13,,""
2020,152217828,125721458,35,"C",13,,""
2020,152217844,125721470,51,"C",20,,""
2020,152217848,125721475,46,"C",25,,""
2020,152217675,125721315,51,"C",20,,""
2020,152217833,125721462,46,"C",25,,""
2020,152217643,125721286,51,"C",20,,""
2020,152217736,125721374,51,"C",20,,""
2020,152217906,125721531,14,"C",20,,""
2020,152217911,125721535,14,"C",20,,""
2020,152217912,125721536,26,"C",20,,""
2020,152217728,125721367,46,"C",20,,""
2020,152217800,125721433,51,"C",20,,""
2020,152217808,125721440,14,"C",18,,""
2020,152217809,125721440,49,"C",24,,"F"
2020,152217909,125721533,21,"C",25,,""
2020,152217744,125721382,45,"C",20,,""
2020,152217769,125721403,44,"C",18,,""
2020,152217773,125721406,51,"C",20,,""
2020,152217781,125721414,47,"C",20,,""
2020,152217824,125721453,26,"A",14,,""
2020,152217861,125721488,47,"C",12,,""
2020,152217860,125721488,41,"C",47,,""
2020,152217890,125721514,46,"C",20,,""
2020,152217895,125721518,51,"C",20,,""
2020,152217678,125721319,45,"C",18,,""
2020,152217683,125721324,51,"C",20,,""
2020,152217691,125721332,23,"C",8,,""
2020,152217729,125721368,23,"C",24,,""
2020,152217743,125721381,45,"C",20,,""
2020,152217748,125721384,5,"C",20,,""
2020,152217749,125721384,49,"C",20,,"N"
2020,152217754,125721390,23,"C",12,,""
2020,152217806,125721438,45,"C",12,,""
2020,152217819,125721450,21,"C",18,,""
2020,152217903,125721527,51,"C",20,,""
2020,152217795,125721427,5,"C",20,,""
2020,152217805,125721437,45,"C",21,,""
2020,152217837,125721468,35,"C",13,,""
2020,152217838,125721468,16,"C",13,,""
2020,152217847,125721474,27,"C",14,,""
2020,152217866,125721492,14,"C",38,,""
2020,152217872,125721497,45,"C",43,,""
2020,152217886,125721510,41,"C",25,,""
2020,148548801,122777444,16,"C",13,,""
2020,148548943,122777572,51,"C",20,,""
2020,163068294,135439582,46,"C",20,,""
2020,157126518,130222960,16,"C",13,,""
2020,157126516,130222960,35,"C",13,,""
2020,157126529,130222966,51,"C",13,,""
2020,157126536,130222970,16,"C",13,,""
2020,157126535,130222970,35,"C",13,,""
2020,157126639,130223020,14,"C",20,,""
2020,157126641,130220166,51,"C",20,,""
2020,157126649,130223035,49,"C",20,,"F"
2020,157124304,130223035,47,"C",20,,""
2020,157126754,130223097,45,"C",11,,""
2020,157126799,130223124,21,"C",20,,""
2020,157126844,130223160,47,"C",20,,""
2020,157126888,130220384,47,"C",15,,""
2020,157124547,130223197,5,"C",20,,""
2020,157124706,130223325,35,"C",20,,""
2020,157127214,130220637,51,"C",16,,""
2020,157127222,130220646,27,"C",20,,""
2020,157127274,130223402,45,"C",20,,""
2020,157127317,130220722,35,"C",13,,""
2020,157127365,130220756,51,"C",20,,""
2020,157124878,130220775,35,"C",13,,""
2020,157127371,130220775,16,"C",13,,""
2020,157124906,130220789,35,"C",18,,""
2020,157116005,130215424,21,"C",18,,""
2020,157116138,130215536,5,"C",20,,""
2020,157110047,130215615,45,"C",24,,""
2020,157116292,130215691,45,"C",20,,""
2020,157110157,130215710,49,"C",5,,"F"
2020,157116319,130215714,16,"C",8,,""
2020,157116317,130215714,35,"C",8,,""
2020,157116324,130215722,7,"C",13,,""
2020,157116338,130209679,51,"C",20,,""
2020,157110206,130215766,51,"C",20,,""
2020,157110209,130209694,51,"C",13,,""
2020,157116454,130215834,35,"C",13,,""
2020,157110276,130215834,16,"C",13,,""
2020,157116586,130209824,35,"C",20,,""
2020,157116590,130209824,16,"C",20,,""
2020,157110357,130209833,23,"C",8,,""
2020,157116625,130215959,35,"C",13,,""
2020,157110375,130215959,28,"C",13,,""
2020,157116626,130215959,16,"C",13,,""
2020,157110441,130209901,56,"C",20,,""
2020,157116691,130209908,49,"C",31,,"F"
2020,157110458,130216032,63,"C",20,,""
2020,157110510,130209984,16,"C",7,,""
2020,157110537,130216122,51,"C",13,,""
2020,157116899,130210043,23,"C",7,,""
2020,157110611,130216190,41,"C",13,,""
2020,157116920,130216204,45,"C",25,,""
2020,157117022,130210121,5,"C",20,,""
2020,157117036,130216291,51,"C",20,,""
2020,157110719,130216312,45,"C",20,,""
2020,157110721,130216312,14,"C",20,,""
2020,157110822,130216405,46,"C",7,,""
2020,157110823,130216405,40,"C",7,,""
2020,157110828,130210227,51,"C",20,,""
2020,157117200,130210242,44,"C",20,,""
2020,157117381,130210362,51,"C",8,,""
2020,157111005,130210362,16,"C",18,,""
2020,157111003,130210362,35,"C",19,,""
2020,157117385,130216617,47,"C",20,,""
2020,157111021,130216617,49,"C",20,,"F"
2020,157117414,130210384,3,"C",20,,""
2020,157117454,130216656,11,"C",8,,""
2020,157117465,130216711,51,"C",13,,""
2020,157117549,130216737,45,"C",20,,""
2020,157111163,130216737,14,"C",20,,""
2020,157117545,130216738,51,"C",20,,""
2020,157121193,130210501,44,"C",11,,""
2020,157121273,130210557,44,"C",20,,""
2020,157117726,130216901,49,"C",21,,"F"
2020,157117752,130216925,47,"C",20,,""
2020,157117755,130216925,49,"C",20,,"F"
2020,157121355,130216959,39,"C",7,,""
2020,157117805,130216959,27,"C",7,,""
2020,157117875,130217013,51,"C",20,,""
2020,157118051,130217156,51,"C",20,,""
2020,157118107,130217201,35,"C",13,,""
2020,157118108,130217201,16,"C",13,,""
2020,157121572,130217217,51,"C",20,,""
2020,157121579,130217232,44,"C",46,,""
2020,157118244,130210867,16,"C",13,,""
2020,157121652,130217327,14,"C",20,,""
2020,157118305,130210901,51,"C",20,,""
2020,157121698,130217383,44,"C",20,,""
2020,157121703,130210919,49,"C",5,,"F"
2020,157121755,130217433,45,"C",12,,""
2020,157121796,130217504,39,"C",15,,""
2020,157118466,130217504,16,"C",15,,""
2020,157118486,130217522,35,"C",20,,""
2020,157121826,130217522,51,"C",20,,""
2020,157118509,130217539,44,"C",20,,""
2020,157121852,130211050,51,"C",20,,""
2020,157121891,130217565,16,"C",15,,""
2020,157118560,130217577,28,"C",20,,""
2020,157121935,130221111,27,"C",20,,""
2020,157118626,130221130,49,"C",20,,"F"
2020,157121983,130221160,45,"C",20,,""
2020,157121991,130217698,35,"C",13,,""
2020,157121992,130217698,16,"C",13,,""
2020,157118742,130221211,16,"C",20,,""
2020,157118746,130217753,51,"C",20,,""
2020,157118809,130221248,45,"C",18,,""
2020,157118837,130221266,63,"C",25,,""
2020,157118866,130221291,51,"C",20,,""
2020,157122183,130217880,5,"C",20,,""
2020,157122217,130217912,27,"C",20,,""
2020,157118924,130221362,51,"C",20,,""
2020,157119114,130218036,16,"C",13,,""
2020,157119113,130218036,35,"C",13,,""
2020,157122424,130221522,51,"C",13,,""
2020,157119254,130221529,51,"C",20,,""
2020,157119301,130218207,51,"C",20,,""
2020,157122466,130221568,35,"C",13,,""
2020,157119319,130221573,49,"C",20,,"F"
2020,157122549,130218329,35,"C",13,,""
2020,157122551,130218329,16,"C",13,,""
2020,157119497,130218361,5,"C",18,,""
2020,157122554,130221683,35,"C",13,,""
2020,157119442,130221683,16,"C",13,,""
2020,157119525,130218401,47,"C",20,,""
2020,157122628,130218401,49,"C",20,,"F"
2020,157122627,130218401,5,"C",20,,""
2020,157119531,130218408,16,"C",13,,""
2020,157122631,130218408,35,"C",13,,""
2020,157119556,130218418,63,"C",20,,""
2020,157119566,130221718,46,"C",7,,""
2020,157122686,130221757,21,"C",20,,""
2020,157119602,130221757,49,"C",20,,"N"
2020,157122706,130221773,45,"C",20,,""
2020,157119757,130221867,16,"C",13,,""
2020,157119763,130221874,45,"C",21,,""
2020,157119762,130221874,41,"C",21,,""
2020,157122883,130221933,16,"C",13,,""
2020,157122984,130222014,45,"C",20,,""
2020,157123012,130218823,45,"C",22,,""
2020,157123011,130218823,5,"C",22,,""
2020,157123081,130222083,27,"C",20,,""
2020,157120396,130222250,27,"C",20,,""
2020,157120426,130222269,27,"C",20,,""
2020,157123316,130222277,5,"C",13,,""
2020,157123334,130222290,14,"C",18,,""
2020,157120451,130222290,45,"C",18,,""
2020,157120532,130219221,16,"C",13,,""
2020,157123438,130219263,35,"C",20,,""
2020,157120563,130219263,51,"C",20,,""
2020,157123440,130219263,16,"C",20,,""
2020,157123506,130219338,2,"C",23,,""
2020,157123514,130219383,45,"C",20,,""
2020,157120736,130222451,49,"C",20,,"N"
2020,157120732,130222451,47,"C",20,,""
2020,157120789,130222498,45,"C",20,,""
2020,157123650,130222525,45,"C",20,,""
2020,157120878,130219540,45,"C",20,,""
2020,157120877,130219540,28,"C",18,,""
2020,157120958,130219617,5,"C",20,,""
2020,157123832,130222668,27,"C",20,,""
2020,157123833,130222668,56,"C",20,,""
2020,157126241,130222780,45,"C",20,,""
2020,157123966,130219867,5,"C",18,,""
2020,157123981,130219867,51,"C",20,,""
2020,157124164,130222932,44,"C",20,,""
2020,157124184,130220057,5,"C",20,,""
